"text","created","longitude","latitude","tag"
"#prayforparis @ Paris, France https://t.co/SdyG1beeGo",2015-11-14 19:55:36,2.3508,48.8567,"#PrayForParis"
"RT @AntoineAntoiine: #prayforparis #Love #paris #vendredi13 @ Tour Eiffel https://t.co/c7Uy5wJBwu",2015-11-14 19:55:00,NA,NA,"#PrayForParis"
"#prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌπèÌ†ºÌøª @ PRAY for PARIS https://t.co/oZlwyQdrCK",2015-11-14 19:54:09,2.3508,48.8567,"#PrayForParis"
"RT @Q8Love: #prayforparis 

#ÿ®ÿßÿ±Ÿäÿ≥ ŸÅŸä ŸäŸàŸÖ ÿ≠ÿ≤ŸäŸÜ @ Paris, France https://t.co/TbuiiRA2OP",2015-11-14 19:52:20,NA,NA,"#PrayForParis"
"RT @KarimFKASSEM: #PrayForBeirut -- #PrayForParis  12-13 nov. 2015 @ Paris, France https://t.co/WjEcBH2p2X",2015-11-14 19:51:40,NA,NA,"#PrayForParis"
"RT @melindagallo: May love prevail! #prayforparis @ Paris, France https://t.co/CvhRwFgHQI",2015-11-14 19:51:39,NA,NA,"#PrayForParis"
"Hope via jcdecastelbajac 

#libert√© #freedom #parisjetaime #parisisaboutlife #prayforparis #france‚Ä¶ https://t.co/gbRWEIHLeU",2015-11-14 19:51:29,2.3508,48.8567,"#PrayForParis"
"Eiffel Tower mourns. #unplugged #nolights #prayforparis #vscocam @ Eiffle‚Ä¶ https://t.co/CaqAMNzrUR",2015-11-14 19:51:28,2.36382697,48.84293802,"#PrayForParis"
"#prayforparis #prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌπèÌ†ºÌøª #prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ #prayfortheworld #rip #ripfrance #prayforworld‚Ä¶ https://t.co/5z6DFoFn86",2015-11-14 19:51:20,2.3508,48.8567,"#PrayForParis"
"Paris, mon amour ‚Ä¢ 

#vsco #vscogrid #paris #prayforparis @ Jardin du Palais-Royal https://t.co/d9NWE9yrdY",2015-11-14 19:51:13,2.337749,48.864983,"#PrayForParis"
"Que toda maldade se transforme em amor. #PrayForParis #JeSuisParisÌ†ºÌºπÌ†ºÌ∑´Ì†ºÌ∑∑ @ Trocad√©ro - Tour Eiffel https://t.co/8MIkDntZ2I",2015-11-14 19:50:54,2.2821801,48.8624611,"#PrayForParis"
"Arc de Triomphe in a different way, on a very very different day (May '13). #prayforparis‚Ä¶ https://t.co/m47tPDC3W1",2015-11-14 19:49:59,2.35197092,48.84766947,"#PrayForParis"
"#breackbeat #prayforparis #human #hubot #MMXV #Soutient @drdoums @ Boulevard Voltaire Paris 11√®me https://t.co/1zgImtqpRx",2015-11-14 19:48:56,2.38173169,48.85652795,"#PrayForParis"
"As an adopted Parisienne, having lived here for 5 years, my heart is broken. #prayforparis #france‚Ä¶ https://t.co/2jsgQybY25",2015-11-14 19:47:40,2.3508,48.8567,"#PrayForParis"
"We havent signed for a world like this.
#staystrongparis #prayforparis @ France https://t.co/48iW6s6XBJ",2015-11-14 19:47:30,2.35083333,48.85666667,"#PrayForParis"
"Que Dios los proteja y los bendiga    
          #prayforparis #paris #france @ Paris, France https://t.co/bm4IZg3DHz",2015-11-14 19:46:45,2.3508,48.8567,"#PrayForParis"
"#prayforparis @ France https://t.co/peaMVVEze8",2015-11-14 19:46:27,2.35083333,48.85666667,"#PrayForParis"
"Au 6, pour mes amis et pour les inconnus concern√©s... Ì†ΩÌµØÌ†ΩÌµØÌ†ΩÌµØ  #prayforparis #paris #peace #love‚Ä¶ https://t.co/1VeBl6XcU8",2015-11-14 19:46:05,2.328383,48.886155,"#PrayForParis"
"My city ‚ù§
#PrayForParis
#PrayForWorld 
#PrayForPeace @ Paris, France https://t.co/SbGeVpUbE9",2015-11-14 19:45:49,2.3508,48.8567,"#PrayForParis"
"#PrayForParis @ Paris, France https://t.co/FPz5uAKSjA",2015-11-14 19:45:46,2.3508,48.8567,"#PrayForParis"
"Ì†ΩÌπèÌ†ºÌøºÌ†ºÌºé‚ù§Ô∏èÌ†ºÌ∑´Ì†ºÌ∑∑ #prayforparis @ Tour Eiffel https://t.co/qyEzkUa5HX",2015-11-14 19:45:09,2.29811714,48.8590256,"#PrayForParis"
"#prayforparis #paris #jesuisparis @ Paris, France https://t.co/d4r6SSlNkM",2015-11-14 19:44:56,2.3508,48.8567,"#PrayForParis"
"#PrayforParis ... Every night restaurant #LeonBruxelles is always full‚Ä¶ https://t.co/LYTp66AcGq",2015-11-14 19:44:51,2.30348902,48.8713351,"#PrayForParis"
"#prayforparis @ Paris, France https://t.co/9mxFohTYOn",2015-11-14 19:44:23,2.3508,48.8567,"#PrayForParis"
"#PrayForParis ‚ù§ @ Paris, France https://t.co/xH9VPaOnq7",2015-11-14 19:44:08,2.3508,48.8567,"#PrayForParis"
"#FaisonsLamourPasLaGuerre #PrayForParis #Solidarit√© #PlusJamais√áa #Paris13112015 Ì†ΩÌπèÌ†ºÌøª @ Paris, France https://t.co/xjxsvwMqOh",2015-11-14 19:43:45,2.3508,48.8567,"#PrayForParis"
"#paris #prayforparis #parisattacks #peace @ PRAY for PARIS https://t.co/pJN4Vxf3Mh",2015-11-14 19:42:59,2.3508,48.8567,"#PrayForParis"
"#PrayForPar√≠s #WorldPeace @ Parigi Torre Eiffel https://t.co/SPngvTDUrq",2015-11-14 19:42:47,2.31155,48.85484,"#PrayForParis"
"#prayforparis I couldn't imagine going through this. Such a beautiful‚Ä¶ https://t.co/EWnZWvAwrW",2015-11-14 19:42:11,2.3508,48.8567,"#PrayForParis"
"'Love runs through the streets' ‚ù§Ô∏è #PrayForParis @ Montmartre https://t.co/qRVMAaBpXt",2015-11-14 19:42:01,2.32959455,48.88455691,"#PrayForParis"
"#candle in the #wind #prayforparis #stillnotafraid @ Galerie‚Ä¶ https://t.co/PcPCWJUPBp",2015-11-14 19:41:36,2.37535,48.8533707,"#PrayForParis"
"#prayforparis @ Tour Eiffel https://t.co/L3fUSupN6h",2015-11-14 19:41:34,2.29811714,48.8590256,"#PrayForParis"
"#prayforparis #Paris #France Ì†ºÌ∑´Ì†ºÌ∑∑ ‚ù§Ô∏è @ Paris, France https://t.co/9IgDHnIidx",2015-11-14 19:41:29,2.3508,48.8567,"#PrayForParis"
"Ì†ºÌ∑ßÌ†ºÌ∑∑Ì†ºÌ∑´Ì†ºÌ∑∑ #prayforparis #prayforbrazil #prayfortheWORLD Ì†ºÌºé @ Paris, France https://t.co/hVwQ0hD79P",2015-11-14 19:41:09,2.3508,48.8567,"#PrayForParis"
"#prayforparis #prayforallthewarsinworld @ World https://t.co/Gdr015A4mF",2015-11-14 19:41:01,2.32606407,48.83427167,"#PrayForParis"
"#prayforparis 

#ÿ®ÿßÿ±Ÿäÿ≥ ŸÅŸä ŸäŸàŸÖ ÿ≠ÿ≤ŸäŸÜ @ Paris, France https://t.co/TbuiiRA2OP",2015-11-14 19:40:38,2.3508,48.8567,"#PrayForParis"
"Ì†ºÌ∑´Ì†ºÌ∑∑ F.L.U.C.T.A.T N.E.C M.E.R.G.I.T.U.R Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌ≤™Ì†ºÌøæÌ†ΩÌπèÌ†ºÌøæ#fluctuatnecmergitur #paris #prayforparis‚Ä¶ https://t.co/F4kxCYr1lk",2015-11-14 19:40:18,2.3508,48.8567,"#PrayForParis"
"RT @ElvisandrusSS1: #prayforparis @ The Eiffel Tower / La Tour Eiffel https://t.co/gmodjGJTyV",2015-11-14 19:39:45,NA,NA,"#PrayForParis"
"#Prayforparis Ì†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøª @ Paris, France https://t.co/r9c6bOfkte",2015-11-14 19:39:37,2.3508,48.8567,"#PrayForParis"
"Ì†ΩÌπèÌ†ºÌøºÌ†ºÌºπÌ†ºÌ∑´Ì†ºÌ∑∑ #PrayForParis @ Paris, France https://t.co/SWCu51p37R",2015-11-14 19:39:27,2.3508,48.8567,"#PrayForParis"
"13.11.15
C'est terrible!!Ì†ΩÌ∏≥Ì†ΩÌ∏î
#prayforparis #jesuisparis #jesuisfrance #makepeacenotwar @ Paris, France https://t.co/MEq2ZQgsuU",2015-11-14 19:38:03,2.3508,48.8567,"#PrayForParis"
"#prayforparis #france Ì†ºÌ∑´Ì†ºÌ∑∑ @ Le Carillon https://t.co/Lx6UyVTQtX",2015-11-14 19:37:54,2.3677599,48.8716087,"#PrayForParis"
"#JeSuisParis #prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ºÌ∑´Ì†ºÌ∑∑ @ Tour Eiffel https://t.co/eWr8ML85iw",2015-11-14 19:36:48,2.29811714,48.8590256,"#PrayForParis"
"#PrayForParis #JeSuisParis Ì†ΩÌ∏îÌ†ΩÌ≤îÌ†ºÌ∑´Ì†ºÌ∑∑ @ Paris, France https://t.co/Gb9FeUgbCd",2015-11-14 19:35:32,2.3508,48.8567,"#PrayForParis"
"Terrorism has no religion. #PrayForParis #jesuisparis @ Paris, France https://t.co/afw6VAs4l5",2015-11-14 19:35:22,2.3508,48.8567,"#PrayForParis"
"RT @AxelleEparvier: Ì†ºÌ∑´Ì†ºÌ∑∑‚úäÌ†ºÌøª‚ô•Ô∏è
#UneBougiePourParis #prayforparis #parisjetaime @ Paris, France https://t.co/PZEoOqt5T0",2015-11-14 19:35:18,NA,NA,"#PrayForParis"
"#prayforparis @ Paris, France https://t.co/9ybMLGHAbO",2015-11-14 19:34:56,2.3508,48.8567,"#PrayForParis"
"Ì†ΩÌ∂ï. #fuckterrorism #prayforparis @ Paris, France https://t.co/Y2uwvuzF9m",2015-11-14 19:34:48,2.3508,48.8567,"#PrayForParis"
"#prayforparis @ Effiel tower https://t.co/DZ6ewwD7YA",2015-11-14 19:34:45,2.2945,48.85822222,"#PrayForParis"
"#PrayForParis

""Y que no te confundan unos pocos homicidas y suicidas. El bien es mayor√≠a, pero no se‚Ä¶ https://t.co/cIFabok11P",2015-11-14 19:34:36,2.3508,48.8567,"#PrayForParis"
"Ì†ºÌ∑´Ì†ºÌ∑∑‚úäÌ†ºÌøª‚ô•Ô∏è
#UneBougiePourParis #prayforparis #parisjetaime @ Paris, France https://t.co/PZEoOqt5T0",2015-11-14 19:33:47,2.3508,48.8567,"#PrayForParis"
"A candle for Paris #candleforparis #notafraid #strongertogether #noussommesunis #prayforparis @‚Ä¶ https://t.co/nwNR6vIaqy",2015-11-14 19:33:38,2.3508,48.8567,"#PrayForParis"
"From Paris with love. Ì†ΩÌµØ‚ù§Ô∏è #prayforparis @ Paris, √éle-de-France, France https://t.co/uGqywCcBoW",2015-11-14 19:33:07,2.3508,48.8567,"#PrayForParis"
"#prayforparis @ Paris, France https://t.co/kJIz7JQzrF",2015-11-14 19:32:02,2.3508,48.8567,"#PrayForParis"
"My photos of the beautiful city now in mourning #prayforparis @ Paris, France https://t.co/dsyGeEJaVK",2015-11-14 19:31:23,2.3508,48.8567,"#PrayForParis"
"RT @R0mdak: U2 est pass√© sur le site du Bataclan d√©poser une gerbe de fleurs. #prayforparis #jesuisparis‚Ä¶ https://t.co/JFEeGF1GwX",2015-11-14 19:30:37,NA,NA,"#PrayForParis"
"Me≈ühur , Zafer Takƒ±. #paris #arcdetriomphe #trip #history #prayforparis @ Arc de Triomphe https://t.co/5gG894SB2m",2015-11-14 19:29:55,2.295,48.8738,"#PrayForParis"
"#prayforparis #paris #huawei #jesuislarepublique #france #huaweishot #jesuisparis @ Place de la‚Ä¶ https://t.co/VBuHOZ6GDr",2015-11-14 19:28:55,2.36418438,48.86746503,"#PrayForParis"
"Paris Ì†ΩÌ≤õÌ†ºÌºü #prayforparis #paris #sadness #myfriends #aurelieneyret #douleur #iloveyou @ Paris, France https://t.co/R4bIbanKhr",2015-11-14 19:27:55,2.3508,48.8567,"#PrayForParis"
"Nuestro ‚ô•Ô∏è en #Paris
 #elviajerofrecuente en #Francia 
#prayforparis @ Effiel tower https://t.co/dij1VUieeF",2015-11-14 19:27:44,2.2945,48.85822222,"#PrayForParis"
"Hace 5 meses atr√°s todo parec√≠a de cuentoÌ†ΩÌπèÌ†ºÌøº #PrayForParis @ Paris, France https://t.co/W2goZWhTkk",2015-11-14 19:27:42,2.3508,48.8567,"#PrayForParis"
"–ú–∏—Ä –ø–ª–∞—á–µ—Ç –ø–æ–¥ –∑–≤—É–∫–∏ –æ—Ä–≥–∞–Ω–∞. #paris #prayforparis #—Å–∫–æ—Ä–±–∏–º #–Ω–µ—Ç—Ç–µ—Ä—Ä–æ—Ä–∏–∑–º—É @ Sacr√©-C≈ìur, Paris https://t.co/QL7v7hhy4x",2015-11-14 19:27:42,2.343,48.88669444,"#PrayForParis"
"#prayforparis #u2 #concert  #canceled  #terrorattack  #paris @ Paris, France https://t.co/nN4ikRzCzR",2015-11-14 19:27:26,2.3508,48.8567,"#PrayForParis"
"Sister love in #Paris. #prayforparis downergirlliz @ The Eiffel Tower / La Tour Eiffel https://t.co/e4OClLBaf1",2015-11-14 19:27:18,2.2939882,48.85800323,"#PrayForParis"
"#prayforparis 
Our world is getting progressively darker, let this‚Ä¶ https://t.co/Vn7fIBmQ7p",2015-11-14 19:27:03,2.3508,48.8567,"#PrayForParis"
"13 novembre 2015 #prayforparis #rip #paris Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌπèÌ†ºÌøº @ Paris, France https://t.co/5QGUmyc3OH",2015-11-14 19:26:41,2.3508,48.8567,"#PrayForParis"
"Je suis un parisien #prayforparis @ Tour Eiffel https://t.co/WJHMFS3Q0n",2015-11-14 19:26:23,2.29811714,48.8590256,"#PrayForParis"
"#prayforparis @ Paris, France https://t.co/PWuzB9oset",2015-11-14 19:26:09,2.3508,48.8567,"#PrayForParis"
"No filters, just sadness #bataclan #prayforparis #paris @ Le Bataclan https://t.co/dBHafYNUf6",2015-11-14 19:25:44,2.3708701,48.863121,"#PrayForParis"
"Ì†ºÌ∑´Ì†ºÌ∑∑ Soir√©eÌ†ΩÌµØ- Pens√©es aux familles touch√©es et √† l'amie de mon amiÌ†ΩÌ≤´‚ú®Ì†ΩÌπèÌ†ºÌøº#prayforparis #peace‚Ä¶ https://t.co/3cpnSNatyD",2015-11-14 19:25:23,2.32036293,48.89605208,"#PrayForParis"
"#prayforparis #noussommesparis @ Paris, France https://t.co/6vtsFSJXGV",2015-11-14 19:25:16,2.3508,48.8567,"#PrayForParis"
"#prayforparis #jesuisparis #gargoyle #notredamedeparis #eiffeltower #paris goprofr gopro @ Cath√©drale‚Ä¶ https://t.co/JPgoMiTt0F",2015-11-14 19:25:02,2.34812112,48.85403318,"#PrayForParis"
"#PrayForParis @ Tour Eiffel https://t.co/ImyFY7wKpe",2015-11-14 19:24:48,2.29811714,48.8590256,"#PrayForParis"
"Paris zamanlamam m√ºthi≈üti. #Eiffel #toureiffel #paris #prayforparis @ The Eiffel Tower / La Tour Eiffel https://t.co/tcWNMS91z2",2015-11-14 19:24:37,2.2939882,48.85800323,"#PrayForParis"
"‚Ä¢#PrayforParis thinking of all the tragedies in the world today especially to the beautiful city of‚Ä¶ https://t.co/kDNvHw7XUR",2015-11-14 19:24:14,2.3508,48.8567,"#PrayForParis"
"Hoy Par√≠s esta mas gris. 
#todosconparis 
#todossomosparis
#prayforparis‚Ä¶ https://t.co/Tz6cc7VrNO",2015-11-14 19:24:00,2.3346539,48.9012525,"#PrayForParis"
"Ì†ΩÌ¥µÌ†ΩÌ≤≠Ì†ΩÌ¥¥ #prayforparis @ Paris, France https://t.co/LG1x6nE3OC",2015-11-14 19:23:53,2.3508,48.8567,"#PrayForParis"
"#Paris #prayforparis #jesuisparis #bougie #solidaire #tristesse #espoir #memepaspeur @ Rosa Parks‚Ä¶ https://t.co/SDw4G16h5R",2015-11-14 19:23:52,2.37333333,48.89666667,"#PrayForParis"
"even though I'm not in Paris, i'll still wish I was #prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑ @‚Ä¶ https://t.co/ywFnNuv1Dn",2015-11-14 19:23:45,2.29811714,48.8590256,"#PrayForParis"
"#france #paris #prayforparis @ Place de la Republique https://t.co/xCMikf2uss",2015-11-14 19:23:37,2.36418438,48.86746503,"#PrayForParis"
"#prayforparis #paris @ Paris, France https://t.co/ASvFM6mt4i",2015-11-14 19:23:31,2.3508,48.8567,"#PrayForParis"
"Drawing by Benjamin Regnier #PrayForParis #PrayForFrance #PrayForPeace @ Paris, France https://t.co/pG2v7mQMfd",2015-11-14 19:23:24,2.3508,48.8567,"#PrayForParis"
"Paris in my heart! ‚ù§Ô∏è 
#PrayForParis @ Paris, France https://t.co/RuYNRndSBR",2015-11-14 19:23:10,2.3508,48.8567,"#PrayForParis"
"#prayforpeace #prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑‚ù§Ô∏è @ Paris, France https://t.co/8qCcYOHYau",2015-11-14 19:22:54,2.3508,48.8567,"#PrayForParis"
"#parisattacks #prayforparis #ryuvoelkel #bataclan I'm done. It was an adrenaline rush this past 24‚Ä¶ https://t.co/25PslkwXQm",2015-11-14 19:22:16,2.3708701,48.863121,"#PrayForParis"
"RT @EvanCraft: Orando por Par√≠s. Que Dios traiga justicia a esta situaci√≥n. #prayforparis #oramosporparis @ Eiffel‚Ä¶ https://t.co/cm5Ak0PKwz",2015-11-14 19:22:05,NA,NA,"#PrayForParis"
"J'aime Paris Ì†ΩÌ≤ô#prayforparis Ì†ΩÌ≤ôTour Eiffel 2007 Ì†ΩÌπèÌ†ºÌøΩÌ†ºÌ∑´Ì†ºÌ∑∑ @ Tour Eiffel https://t.co/42huIUkf5x",2015-11-14 19:21:41,2.29811714,48.8590256,"#PrayForParis"
"#PrayForParis Ì†ΩÌπèÌ†ºÌøºÌ†ºÌ∑≥Ì†ºÌ∑± @ Paris, France https://t.co/YyW8GHDvh0",2015-11-14 19:21:39,2.3508,48.8567,"#PrayForParis"
"#PrayForParis #PrayForPeace #jesuisparis @ Le Bataclan https://t.co/e9F1WdUuaN",2015-11-14 19:21:31,2.3708701,48.863121,"#PrayForParis"
"Only light can cast out darkness Ì†ΩÌµØÌ†ΩÌµØÌ†ΩÌµØ#paris #france #staystrong #safe #prayforparis #noussommesunis‚Ä¶ https://t.co/e6Pnv0N9gt",2015-11-14 19:20:36,2.31285144,48.89378396,"#PrayForParis"
"#prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑ @ Paris, √éle-de-France, France https://t.co/MljDIn5I02",2015-11-14 19:20:27,2.3508,48.8567,"#PrayForParis"
"‚ù§Ô∏è Paris Ì†ΩÌπèÌ†ºÌøªÌ†ºÌ∑´Ì†ºÌ∑∑ #jesuisparis #prayforparis #paris #france @ Pont Neuf https://t.co/hIl7lWgRG8",2015-11-14 19:19:56,2.34161667,48.85744722,"#PrayForParis"
"#prayforparis #paris #paz @ Paris, France https://t.co/xdM4x8QnnS",2015-11-14 19:18:55,2.3508,48.8567,"#PrayForParis"
"#prayforparis #paris #inhumans #solidarit√© #solidarity @ Paris, France https://t.co/KpnDizVJyA",2015-11-14 19:17:44,2.3508,48.8567,"#PrayForParis"
"RT @KBelge: I lit a candle for world peace. #Paris #prayforparis #peaceplease @ Saint-Germain-des-Pr√©s https://t.co/k85M1vGNxk",2015-11-14 19:17:35,NA,NA,"#PrayForParis"
"RT @JulieErikssen: #loveistheanswer #love #answer #attentat #paris #prayforparis #fusillade #faith #compassion @ Paris,‚Ä¶ https://t.co/M3VGq‚Ä¶",2015-11-14 19:17:12,NA,NA,"#PrayForParis"
"Un geste simple, rien de bien extraordinaire mais tout un symbole.

#prayforparis #paris #attentat‚Ä¶ https://t.co/U71nV7PTCt",2015-11-14 19:17:06,2.38173169,48.85652795,"#PrayForParis"
"#prayforparis Ì†ΩÌ≤îÌ†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌ∏î @ Paris, France https://t.co/VSEoe6Q55b",2015-11-14 19:16:46,2.3508,48.8567,"#PrayForParis"
"‚òÆÌ†ºÌ∑´Ì†ºÌ∑∑#PrayforPARISÌ†ºÌ∑´Ì†ºÌ∑∑ ‚òÆ @ Arc De Triomphe, Champs Elysees https://t.co/kSC7WxZ59R",2015-11-14 19:16:00,2.2954299,48.8743515,"#PrayForParis"
"#prayforparis 
Ì†ΩÌ∏¢ It's Horrible Ì†ΩÌ∏¢
‚ù§ @Ptxofficial ‚ù§ @Mitchgrassi ‚ù§ @Scotthoying ‚ù§ @Kolusola ‚ù§ @ France https://t.co/jmaStkIcQ9",2015-11-14 19:15:50,2.35083333,48.85666667,"#PrayForParis"
"Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌπèÌ†ºÌøºÌ†ºÌ∑´Ì†ºÌ∑∑ Sacr√© Coeur 2009. 
#prayforparis #paris #peace #positivevibes #fbs #sacrecoeur @ Sacre Core https://t.co/tk4PdiCjRM",2015-11-14 19:14:53,2.3272078,48.86561506,"#PrayForParis"
"RT @toksuede: #u2 at #bataclan #ryuvoelkel #prayforparis #parisattacks #paris @ Le Bataclan https://t.co/yZDcbbZbUs",2015-11-14 19:14:19,NA,NA,"#PrayForParis"
"–ù—ñ–∫–æ–ª–∏ –± –Ω–µ –ø–æ–¥—É–º–∞–ª–∞,—â–æ –ü–∞—Ä–∏–∂-–±—ñ–ª–µ –º—ñ—Å—Ç–æ Ì†ΩÌ≤é
#prayforparis @ Tour Efel https://t.co/LlyLTrqjbS",2015-11-14 19:14:16,2.30608634,48.8547479,"#PrayForParis"
"Ì†ΩÌπè#prayforparis @ Paris, France https://t.co/AynmwRLdUF",2015-11-14 19:13:58,2.3508,48.8567,"#PrayForParis"
"Still solemn and beautiful. #prayforparis @ The Eiffel Tower / La Tour Eiffel https://t.co/4OY5h5bmlV",2015-11-14 19:13:45,2.2939882,48.85800323,"#PrayForParis"
"#prayforparis #light #perfect #amazing #keepcalm #photooftheday #skyporn #toureiffel #paris #fr‚Ä¶ https://t.co/hKMfoSqpup",2015-11-14 19:13:10,2.3508,48.8567,"#PrayForParis"
"#prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌ∑º @ Paris, France https://t.co/stIW5T8QIY",2015-11-14 19:12:30,2.3508,48.8567,"#PrayForParis"
"RT @melindagallo: May love prevail! #prayforparis @ Paris, France https://t.co/CvhRwFgHQI",2015-11-14 19:12:26,NA,NA,"#PrayForParis"
"#prayforparis #libert√© #igualit√© #fraternit√© #liberteigualitefraternite @ Tour Eiffel https://t.co/KSoKKf6AGK",2015-11-14 19:12:00,2.29811714,48.8590256,"#PrayForParis"
"Rehearsal in Paris last Friday ""It All belongs to you"" the overflow #paris #prayforparis #pray4paris‚Ä¶ https://t.co/wDDVYfTj0x",2015-11-14 19:11:59,2.3508,48.8567,"#PrayForParis"
"#prayforparis Ì†ΩÌ≤ôÌ†ΩÌ±ºÌ†ºÌøº‚ù§Ô∏è @ Paris, France https://t.co/CD3VuJrnxa",2015-11-14 19:10:27,2.3508,48.8567,"#PrayForParis"
"#prayforParis Ì†ºÌ∑´Ì†ºÌ∑∑ @ PRAY for PARIS https://t.co/YLTx3rNUTr",2015-11-14 19:10:26,2.3508,48.8567,"#PrayForParis"
"#prayforparis ‚ù§Ô∏èÌ†ºÌ∑´Ì†ºÌ∑∑ @ Paris, France https://t.co/XUm08bgXzr",2015-11-14 19:10:18,2.3508,48.8567,"#PrayForParis"
"No hag√°is esto por Dios y sobretodo no hag√°is esto, por dios... #prayforparis @ Paris, France https://t.co/O9Om2TPf2m",2015-11-14 19:10:14,2.3508,48.8567,"#PrayForParis"
"#prayforparis #fuerzaparis #paris @ Paris, France https://t.co/71fQLPuuXO",2015-11-14 19:09:41,2.3508,48.8567,"#PrayForParis"
"""I see humans but no humanity"" #prayforparis #paris #france #prayforhumanity #peace ctto @ Paris, France https://t.co/m0vRs86OUw",2015-11-14 19:09:06,2.3508,48.8567,"#PrayForParis"
"RT @ElvisandrusSS1: #prayforparis @ The Eiffel Tower / La Tour Eiffel https://t.co/gmodjGJTyV",2015-11-14 19:08:19,NA,NA,"#PrayForParis"
"#PrayForParis Ì†ºÌ∑´Ì†ºÌ∑∑ @ Tour Eiffel https://t.co/iF4qZTj7Tc",2015-11-14 19:08:15,2.29811714,48.8590256,"#PrayForParis"
"#prayforparis #prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑Ì†ΩÌπèÌ†ºÌøª. @ Paris, France https://t.co/nh5hmlmPZe",2015-11-14 19:07:17,2.3508,48.8567,"#PrayForParis"
"13.11.2015 || Ì†ΩÌµäÌ†ºÌ∑´Ì†ºÌ∑∑ || #prayforparis @ Paris, France https://t.co/TKZAJSX4U1",2015-11-14 19:06:08,2.3508,48.8567,"#PrayForParis"
"#prayforparis #Love #paris #vendredi13 @ Tour Eiffel https://t.co/c7Uy5wJBwu",2015-11-14 19:05:34,2.29811714,48.8590256,"#PrayForParis"
"RT @marinemgdrz: Hommages √† toutes ces victimes. Mes pens√©es vont aux familles. Ì†ΩÌ≤ô‚ù§Ô∏è #PrayForParis #PrayForPeace‚Ä¶ https://t.co/QsAzyWCmul",2015-11-14 19:05:27,NA,NA,"#PrayForParis"
"regrann from pure.tt  -  PURE FANS, FAMILY, WELL WISHERS, 
Join us as we #PrayForParis 
Its not just‚Ä¶ https://t.co/lvw0R88C4X",2015-11-14 19:04:13,2.3508,48.8567,"#PrayForParis"
"#fuckterrorism #prayforparis @ Paris, France https://t.co/vsBcSkXamk",2015-11-14 19:04:10,2.3508,48.8567,"#PrayForParis"
"#prayforparis. Our hearts go out to the mothers, fathers, husband's, wives and children affected by‚Ä¶ https://t.co/jmENurhDvz",2015-11-14 19:04:06,2.33529121,48.86148756,"#PrayForParis"
"#prayforparis @ Place de la Republique https://t.co/NEXaIgQMgZ",2015-11-14 19:03:50,2.36418438,48.86746503,"#PrayForParis"
"#prayforparis .... @ Paris, France https://t.co/3DXujKeWP7",2015-11-14 19:03:33,2.3508,48.8567,"#PrayForParis"
"#prayforparis Ì†ºÌ∑´Ì†ºÌ∑∑ @ Tour Eiffel https://t.co/dAvw2Y1VhK",2015-11-14 19:03:23,2.29811714,48.8590256,"#PrayForParis"
"I lit a candle for world peace. #Paris #prayforparis #peaceplease @ Saint-Germain-des-Pr√©s https://t.co/k85M1vGNxk",2015-11-14 19:03:01,2.33333333,48.85388889,"#PrayForParis"
"#prayforparis ‚ù§Ô∏èÌ†ΩÌπèÌ†ºÌøªÌ†ºÌ∑´Ì†ºÌ∑∑ @ Eiffle Tower Paris https://t.co/NtWXqxrovA",2015-11-14 19:02:44,2.36382697,48.84293802,"#PrayForParis"
"#prayforparisÌ†ºÌ∑´Ì†ºÌ∑∑ @ The Eiffel Tower / La Tour Eiffel https://t.co/t4LqryeZnA",2015-11-14 19:02:42,2.2939882,48.85800323,"#PrayForParis"
